taxonID	vernacularName	language	countryCode	locality	transliteration
27707571	Sulawesi free-tailed bat	English			
27707572	Spurrell's Free-tailed Bat	English			
27707573	railer bat	English			
27707573	Railer Free-tailed Bat	English			
27707574	Trevor's Free-tailed Bat	English			
27707575	Mauritian Little Mastiff Bat	English			
27707575	Natal free-tailed bat	English			
27707576	Beccari's Mastiff Bat	English			
27707577	Sumatran Mastiff Bat	English			
27707578	Peters's Wrinkle-lipped Bat	English			
27707579	Kalinowski's Mastiff Bat	English			
27707580	Little Goblin Bat	English			
27707581	East Coast Free-tailed Bat	English			
27707581	Eastern Little Mastiff Bat	English			
27707581	Norfolk Island Freetailed Bat	English			
27707583	Incan Little Mastiff Bat	English			
27707584	Southern Free-tailed Bat	English			
27707584	South-eastern free-tailed bat	English			
27707586	Daubenton's Winged-mouse Bat	English			
27707586	Daubenton's free-tailed bat	English			
27707587	Bini Winged-mouse Bat	English			
27707587	bini free-tailed bat	English			
27707588	Peale's free-tailed bat	English			
27707589	Broad-eared Free-tailed Bat	English			
27707589	broad-eared bat	English			
27707590	Java mastiff bat	English			
27707590	Java Giant Mastiff Bat	English			
27707591	Large-eared Giant Mastiff Bat	English			
27707591	large-eared free-tailed bat	English			
27707592	big-eared mastiff bat	English			
27707592	Papuan Giant Mastiff Bat	English			
27707593	Mantled Giant Mastiff Bat	English			
27707593	mantled mastiff bat	English			
27707594	Wroughton's free-tailed bat	English			
27707594	Wroughton's Giant Mastiff Bat	English			
27707595	big crested mastiff bat	English			
27707596	brown mastiff bat	English			
27707597	Egyptian Free-tailed Bat	English			
27707598	White-striped Free-tailed Bat	English			
27707600	Madagascan large free-tailed bat	English			
27707600	Malagasy Free-tailed Bat	English			
27707601	Big-eared Free-tailed Bat	English			
27707601	Kenyan big-eared free-tailed bat	English			
27707602	European Free-tailed Bat	English			
27707603	African giant free-tailed bat	English			
27707603	Giant Free-tailed Bat	English			
27707604	Taiwan Long-eared Bat	English			
27707604	Taiwan big-eared bat	English			
27707605	Canary Long-eared Bat	English			
27707605	Canary big-eared bat	English			
27707608	Egyptian rousette	English			
27707611	tailed tailless bat	English			
27707618	Pacific sheath-tailed bat	English			
27707619	Pacific sheath-tailed bat	English			
27707622	Espiritu Santo Island Antelope Squirrel	English			
27707623	Barbary Ground Squirrel	English			
27707624	Ear-spot Squirrel	English			
27707626	Kinabalu Squirrel	English			
27707627	Gray-bellied Squirrel	English			
27707628	Pallas's Squirrel	English			
27707629	Finlayson's Squirrel	English			
27707630	Inornate Squirrel	English			
27707631	Mentawai Squirrel	English			
27707632	Black-striped Squirrel	English			
27707633	Plantain Squirrel	English			
27707634	Borneo Black-banded Squirrel	English			
27707635	Phayre's Squirrel	English			
27707636	Prevost's Squirrel	English			
27707637	Irrawaddy Squirrel	English			
27707638	Anderson's Squirrel	English			
27707639	Mexican Prairie Dog	English			
27707640	Bornean Mountain Ground Squirrel	English			
27707641	Orange-bellied Himalayan Squirrel	English			
27707642	Perny's Long-nosed Squirrel	English			
27707643	Red-hipped Squirrel	English			
27707644	Asian Red-cheeked Squirrel	English			
27707645	Western Palm Squirrel	English			
27707645	Palm Squirrel	English			
27707645	African Palm Squirrel	English			
27707647	Philippine Pygmy Squirrel	English			
27707648	Least Pygmy Squirrel	English			
27707649	Tufted Pygmy Squirrel	English			
27707650	Layard's Palm Squirrel	English			
27707651	Indian Palm Squirrel	English			
27707652	Northern Palm Squirrel	English			
27707653	Dusky Palm Squirrel	English			
27707654	Jungle Palm Squirrel	English			
27707655	Thomas's Rope Squirrel	English			
27707656	Lunda Rope Squirrel	English			
27707657	Carruther's Mountain Squirrel	English			
27707658	Congo Rope Squirrel	English			
27707659	Lady Burton's Rope Squirrel	English			
27707660	Ribboned Rope Squirrel	English			
27707661	Red-cheeked Rope Squirrel	English			
27707662	Fire-footed Rope Squirrel	English			
27707663	Kintampo Rope Squirrel	English			
27707664	Sculptor Squirrel	English			
27707665	Gambian Sun Squirrel	English			
27707666	Mutable Sun Squirrel	English			
27707667	Small Sun Squirrel	English			
27707668	Red-legged Sun Squirrel	English			
27707669	Ruwenzori Sun Squirrel	English			
27707670	Zanj Sun Squirrel	English			
27707671	Montane Long-nosed Squirrel	English			
27707672	Lowland Long-nosed Squirrel	English			
27707673	Four-striped Ground Squirrel	English			
27707674	Three-striped Ground Squirrel	English			
27707675	Niobe Ground Squirrel	English			
27707676	Mentawai Three-striped Squirrel	English			
27707677	Gray Marmot	English			
27707678	Bobak Marmot	English			
27707679	Black-capped Marmot	English			
27707680	Long-tailed Marmot	English			
27707681	Himalayan Marmot	English			
27707682	Alpine Marmot	English			
27707683	Menzbier's Marmot	English			
27707684	Tarbagan Marmot	English			
27707685	Indochinese Ground Squirrel	English			
27707686	Central American Dwarf Squirrel	English			
27707687	Amazon Dwarf Squirrel	English			
27707688	Western Dwarf Squirrel	English			
27707689	Santander Dwarf Squirrel	English			
27707690	African Pygmy Squirrel	English			
27707691	Black-eared Squirrel	English			
27707692	Alexander's Bush Squirrel	English			
27707693	Boehm's Bush Squirrel	English			
27707694	Smith's Bush Squirrel	English			
27707695	Cooper's Mountain Squirrel	English			
27707696	Striped Bush Squirrel	English			
27707697	Black and Red Bush Squirrel	English			
27707697	Black-and-Red Bush Squirrel	English			
27707698	Ochre Bush Squirrel	English			
27707699	Red Bush Squirrel	English			
27707700	Green Bush Squirrel	English			
27707701	Svynnerton's Bush Squirrel	English			
27707701	Swynnerton's Bush Squirrel	English			
27707702	Vincent's Bush Squirrel	English			
27707703	Secretive Dwarf Squirrel	English			
27707704	Whitish Dwarf Squirrel	English			
27707705	Celebes Dwarf Squirrel	English			
27707706	Weber's Dwarf Squirrel	English			
27707707	Slender-tailed Squirrel	English			
27707708	Forest Giant Squirrel	English			
27707709	Pale Giant Squirrel	English			
27707710	Black Giant Squirrel	English			
27707711	Indian Giant Squirrel	English			
27707712	Sri Lankan Giant Squirrel	English			
27707713	Tufted Ground Squirrel	English			
27707714	Shrew-faced Squirrel	English			
27707715	Sulawesi Giant Squirrel	English			
27707716	Neotropical Pygmy Squirrel	English			
27707717	Père David's Rock Squirrel	English			
27707718	Forrest's Rock Squirrel	English			
27707719	Guianan Squirrel	English			
27707720	Allen's Squirrel	English			
27707721	Caucasian Squirrel	English			
27707722	Collie's Squirrel	English			
27707723	Deppe's Squirrel	English			
27707724	Fiery Squirrel	English			
27707725	Yellow-throated Squirrel	English			
27707726	Red-tailed Squirrel	English			
27707727	Bolivian Squirrel	English			
27707728	Northern Amazon Red Squirrel	English			
27707729	Japanese Squirrel	English			
27707730	Peters's Squirrel	English			
27707731	Andean Squirrel	English			
27707732	Junin Red Squirrel	English			
27707733	Richmond's Squirrel	English			
27707734	Sanborn's Squirrel	English			
27707735	Southern Amazon Red Squirrel	English			
27707736	Guayaquil Squirrel	English			
27707737	Variegated Squirrel	English			
27707738	Eurasian Red Squirrel	English			
27707739	Yucatan Squirrel	English			
27707740	Long-clawed Ground Squirrel	English			
27707742	Alashan Ground Squirrel	English			
27707745	European Souslik	English			
27707745	European Ground Squirrel	English			
27707746	Daurian Ground Squirrel	English			
27707747	Red-cheeked Ground Squirrel	English			
27707748	Yellow Ground Squirrel	English			
27707750	Russet Ground Squirrel	English			
27707751	Caucasian Mountain Ground Squirrel	English			
27707753	Little Ground Squirrel	English			
27707754	Relict Ground Squirrel	English			
27707755	Speckled Ground Squirrel	English			
27707757	Asia Minor Ground Squirrel	English			
27707758	Brooke's Squirrel	English			
27707759	Davao Squirrel	English			
27707760	Horse-tailed Squirrel	English			
27707761	Busuanga Squirrel	English			
27707762	Jentink's Squirrel	English			
27707762	Jentinck's Squirrel	English			
27707763	Northern Palawan Tree Squirrel	English			
27707764	Low's Squirrel	English			
27707765	Mindanao Squirrel	English			
27707766	Culion Tree Squirrel	English			
27707767	Philippine Tree Squirrel	English			
27707768	Palawan Montane Squirrel	English			
27707769	Samar Squirrel	English			
27707770	Southern Palawan Tree Squirrel	English			
27707771	Slender Squirrel	English			
27707772	Fraternal Squirrel	English			
27707773	Bangs's Mountain Squirrel	English			
27707774	Buller's Chipmunk	English			
27707775	Durango Chipmunk	English			
27707776	Siberian Chipmunk	English			
27707777	Mearns's Squirrel	English			
27707778	Maritime Striped Squirrel	English			
27707781	Swinhoe's Striped Squirrel	English			
27707782	Striped Ground Squirrel	English			
27707783	South African Ground Squirrel	English			
27707784	Damara Ground Squirrel	English			
27707785	Unstriped Ground Squirrel	English			
27707786	Northern Chinese Flying Squirrel	English			
27707787	Black Flying Squirrel	English			
27707788	Thomas's Flying Squirrel	English			
27707789	Hairy-footed Flying Squirrel	English			
27707790	Namdapha Flying Squirrel	English			
27707791	Woolly Flying Squirrel	English			
27707792	Particolored Flying Squirrel	English			
27707794	Bartels's Flying Squirrel	English			
27707794	Bartel's Flying Squirrel	English			
27707797	Palawan Flying Squirrel	English			
27707798	Indochinese Flying Squirrel	English			
27707798	Phayre's Flying Squirrel	English			
27707799	Sipora Flying Squirrel	English			
27707800	Red-cheeked Flying Squirrel	English			
27707801	Sumatran Flying Squirrel	English			
27707802	Javanese Flying Squirrel	English			
27707803	Mentawai Flying Squirrel	English			
27707803	Mentawi Flying Squirrel	English			
27707804	Lesser Pygmy Flying Squirrel	English			
27707805	Hose's Pygmy Flying Squirrel	English			
27707806	Selangor Pygmy Flying Squirrel	English			
27707807	Red and White Giant Flying Squirrel	English			
27707807	Red-and-White Giant Flying Squirrel	English			
27707808	Spotted Giant Flying Squirrel	English			
27707809	Japanese Giant Flying Squirrel	English			
27707810	Hodgson's Giant Flying Squirrel	English			
27707811	Bhutan Giant Flying Squirrel	English			
27707812	Red Giant Flying Squirrel	English			
27707813	Indian Giant Flying Squirrel	English			
27707814	Chinese Giant Flying Squirrel	English			
27707815	Basilan Flying Squirrel	English			
27707815	Mindanao Flying Squirrel	English			
27707816	Travancore Flying Squirrel	English			
27707817	Whiskered Flying Squirrel	English			
27707818	Hagen's Flying Squirrel	English			
27707819	Sipora Flying Squirrel	English			
27707819	Siberut Flying Squirrel	English			
27707821	Temminck's Flying Squirrel	English			
27707822	Vordermann's Flying Squirrel	English			
27707823	Japanese Flying Squirrel	English			
27707824	Siberian Flying Squirrel	English			
27707825	Smoky Flying Squirrel	English			
27707826	Complex-Toothed Flying Squirrel	English			
27707830	Penñasco least chipmunk	English			
27707833	small eastern flying squirrel	English			
27707835	Prince of Wales flying squirrel	English			
27707836	San Bernardino flying squirrel	English			
27707840	Spiny Tree Mouse	English			
27707840	Malabar Spiny Dormouse	English			
27707842	Soft-furred Tree Mouse	English			
27707842	Chinese pygmy dormouse	English			
27707843	Delany's Swamp Mouse	English			
27707844	Barbour's Rock Mouse	English			
27707844	Barbour's Pygmy Rock Mouse	English			
27707845	Pygmy Rock Mouse	English			
27707846	Brukkaros Pygmy Rock Mouse	English			
27707847	Shortridge's rock mouse	English			
27707847	Shortridge's Pygmy Rock Mouse	English			
27707848	Maned Rat	English			
27707848	Crested Rat	English			
27707849	Montane African Climbing Mouse	English			
27707849	Remarkable Climbing Mouse	English			
27707850	Mt Kahuzi African Climbing Mouse	English			
27707850	Mt. Kahuzi Climbing Mouse	English			
27707852	Lovat's African Climbing Mouse	English			
27707852	Lovat's Climbing Mouse	English			
27707853	Gray African Climbing Mouse	English			
27707853	Gray Climbing Mouse	English			
27707854	Brant's Climbing Mouse	English			
27707854	Brants's African Climbing Mouse	English			
27707855	Banana African Climbing Mouse	English			
27707855	Banana Climbing Mouse	English			
27707856	Chestnut African Climbing Mouse	English			
27707856	Chestnut Climbing Mouse	English			
27707857	Nyika African Climbing Mouse	English			
27707857	Nyika Climbing Mouse	English			
27707858	Cameroon Climbing Mouse	English			
27707858	Cameroon African Climbing Mouse	English			
27707859	Vernay's Climbing Mouse	English			
27707859	Vernay's African Climbing Mouse	English			
27707860	Velvet Climbing Mouse	English			
27707860	Velvet African Climbing Mouse	English			
27707861	Congo Forest Rat	English			
27707861	Congo forest mouse	English			
27707862	Büttner's African Forest Mouse	English			
27707862	Groove-toothed Forest Mouse	English			
27707863	Large-eared African Desert Mouse	English			
27707863	Gerbil Mouse	English			
27707864	Nikolaus's mouse	English			
27707864	Nikolaus's African Climbing Mouse	English			
27707865	Dollman's tree mouse	English			
27707865	Dollman's African Tree Mouse	English			
27707866	Northwestern African Fat Mouse	English			
27707866	Northwestern Fat Mouse	English			
27707867	Dainty African Fat Mouse	English			
27707867	Dainty Fat Mouse	English			
27707868	Jackson's African Fat Mouse	English			
27707868	Jackson's Fat Mouse	English			
27707869	Kreb's African Fat Mouse	English			
27707869	Kreb's Fat Mouse	English			
27707870	Tiny African Fat Mouse	English			
27707870	Tiny Fat Mouse	English			
27707871	Common African Fat Mouse	English			
27707871	Fat Mouse	English			
27707872	Mongolian Hamster	English			
27707873	Eversmann's Hamster	English			
27707874	Gansu Hamster	English			
27707875	Ladak Dwarf Hamster	English			
27707875	Short-tailed Tibetan Hamster	English			
